mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config,metric
7,450,9,rsq,standard,0.13282111213154227,5,0.04379651691908359,pre0_mod331_post0,tau_Zero_Flow_Days_sum
7,450,12,mae,standard,0.11558396605573859,5,0.0049523958337857185,pre0_mod332_post0,tau_Zero_Flow_Days_sum
7,450,12,rmse,standard,0.15481608379384565,5,0.006001724277899443,pre0_mod332_post0,tau_Zero_Flow_Days_sum
7,450,12,rsq,standard,0.14403404407513667,5,0.045385831343570944,pre0_mod332_post0,tau_Zero_Flow_Days_sum
7,450,15,mae,standard,0.1157745095128158,5,0.005410685882962724,pre0_mod333_post0,tau_Zero_Flow_Days_sum
7,450,15,rmse,standard,0.15472761807574625,5,0.006381630796531121,pre0_mod333_post0,tau_Zero_Flow_Days_sum
7,450,15,rsq,standard,0.14833072522657875,5,0.04832444497407558,pre0_mod333_post0,tau_Zero_Flow_Days_sum
7,450,18,mae,standard,0.11685445840871761,5,0.005032020217783742,pre0_mod334_post0,tau_Zero_Flow_Days_sum
7,450,18,rmse,standard,0.1556287954639315,5,0.006571520892837844,pre0_mod334_post0,tau_Zero_Flow_Days_sum
7,450,18,rsq,standard,0.13678166087458488,5,0.0415028163331601,pre0_mod334_post0,tau_Zero_Flow_Days_sum
7,450,21,mae,standard,0.11603550781242505,5,0.005039133879529032,pre0_mod335_post0,tau_Zero_Flow_Days_sum
7,450,21,rmse,standard,0.15523487136130695,5,0.006174228693795976,pre0_mod335_post0,tau_Zero_Flow_Days_sum
7,450,21,rsq,standard,0.1391165900597128,5,0.04297972642641681,pre0_mod335_post0,tau_Zero_Flow_Days_sum
7,450,25,mae,standard,0.11648865321813794,5,0.00506048489121878,pre0_mod336_post0,tau_Zero_Flow_Days_sum
7,450,25,rmse,standard,0.15521511624064854,5,0.006508380293909668,pre0_mod336_post0,tau_Zero_Flow_Days_sum
7,450,25,rsq,standard,0.14243530157262407,5,0.046421848949832326,pre0_mod336_post0,tau_Zero_Flow_Days_sum
7,650,3,mae,standard,0.11720412414217435,5,0.005017872121722215,pre0_mod337_post0,tau_Zero_Flow_Days_sum
7,650,3,rmse,standard,0.15626160456373928,5,0.006147185132353429,pre0_mod337_post0,tau_Zero_Flow_Days_sum
7,650,3,rsq,standard,0.13212142049551157,5,0.04033471139244584,pre0_mod337_post0,tau_Zero_Flow_Days_sum
7,650,6,mae,standard,0.11710370215665723,5,0.0052726710863487325,pre0_mod338_post0,tau_Zero_Flow_Days_sum
7,650,6,rmse,standard,0.15643665455698982,5,0.006185222658285727,pre0_mod338_post0,tau_Zero_Flow_Days_sum
7,650,6,rsq,standard,0.1288010143015594,5,0.03949735406571077,pre0_mod338_post0,tau_Zero_Flow_Days_sum
7,650,9,mae,standard,0.11670436407444516,5,0.005004462736394678,pre0_mod339_post0,tau_Zero_Flow_Days_sum
7,650,9,rmse,standard,0.1561728363784585,5,0.005913893535142328,pre0_mod339_post0,tau_Zero_Flow_Days_sum
7,650,9,rsq,standard,0.13167089433736856,5,0.04382541064169281,pre0_mod339_post0,tau_Zero_Flow_Days_sum
7,650,12,mae,standard,0.11650069043031884,5,0.005150880203195294,pre0_mod340_post0,tau_Zero_Flow_Days_sum
7,650,12,rmse,standard,0.1556627674940635,5,0.00615738439902142,pre0_mod340_post0,tau_Zero_Flow_Days_sum
7,650,12,rsq,standard,0.13668403103914,5,0.04357188888747488,pre0_mod340_post0,tau_Zero_Flow_Days_sum
7,650,15,mae,standard,0.11617613217805518,5,0.005424059022709655,pre0_mod341_post0,tau_Zero_Flow_Days_sum
7,650,15,rmse,standard,0.15543654759957845,5,0.006635970552061891,pre0_mod341_post0,tau_Zero_Flow_Days_sum
7,650,15,rsq,standard,0.13827806353318614,5,0.040938267623914955,pre0_mod341_post0,tau_Zero_Flow_Days_sum
7,650,18,mae,standard,0.11647300198342816,5,0.005394430508441103,pre0_mod342_post0,tau_Zero_Flow_Days_sum
7,650,18,rmse,standard,0.1558080746747255,5,0.006775307798660032,pre0_mod342_post0,tau_Zero_Flow_Days_sum
7,650,18,rsq,standard,0.13817624097543693,5,0.04753395707875295,pre0_mod342_post0,tau_Zero_Flow_Days_sum
7,650,21,mae,standard,0.11544798821495135,5,0.005342140397424892,pre0_mod343_post0,tau_Zero_Flow_Days_sum
7,650,21,rmse,standard,0.1547656958398594,5,0.006672719706295938,pre0_mod343_post0,tau_Zero_Flow_Days_sum
7,650,21,rsq,standard,0.14771355573016348,5,0.045447259593733406,pre0_mod343_post0,tau_Zero_Flow_Days_sum
7,650,25,mae,standard,0.11588412451086569,5,0.005459239988207544,pre0_mod344_post0,tau_Zero_Flow_Days_sum
7,650,25,rmse,standard,0.15541165112715707,5,0.007040742149703827,pre0_mod344_post0,tau_Zero_Flow_Days_sum
7,650,25,rsq,standard,0.1406771524229653,5,0.04616932218421693,pre0_mod344_post0,tau_Zero_Flow_Days_sum
7,850,3,mae,standard,0.11709490280872727,5,0.005201250920136567,pre0_mod345_post0,tau_Zero_Flow_Days_sum
7,850,3,rmse,standard,0.15603681795806917,5,0.005883825033544817,pre0_mod345_post0,tau_Zero_Flow_Days_sum
7,850,3,rsq,standard,0.13312885337196068,5,0.04403685026738273,pre0_mod345_post0,tau_Zero_Flow_Days_sum
7,850,6,mae,standard,0.11675180093566673,5,0.004876079225544498,pre0_mod346_post0,tau_Zero_Flow_Days_sum
7,850,6,rmse,standard,0.15582958320446377,5,0.005620514030360952,pre0_mod346_post0,tau_Zero_Flow_Days_sum
7,850,6,rsq,standard,0.13300374624574263,5,0.04241158326343069,pre0_mod346_post0,tau_Zero_Flow_Days_sum
7,850,9,mae,standard,0.11627366181004467,5,0.00504681831446712,pre0_mod347_post0,tau_Zero_Flow_Days_sum
7,850,9,rmse,standard,0.15584644632256792,5,0.005959571733124492,pre0_mod347_post0,tau_Zero_Flow_Days_sum
7,850,9,rsq,standard,0.1355220794827198,5,0.04354537440528265,pre0_mod347_post0,tau_Zero_Flow_Days_sum
7,850,12,mae,standard,0.11619781005378253,5,0.005156976921158431,pre0_mod348_post0,tau_Zero_Flow_Days_sum
7,850,12,rmse,standard,0.15555462329936964,5,0.006309399336335264,pre0_mod348_post0,tau_Zero_Flow_Days_sum
7,850,12,rsq,standard,0.13793170640440872,5,0.043950467407330655,pre0_mod348_post0,tau_Zero_Flow_Days_sum
7,850,15,mae,standard,0.11575233086009065,5,0.005184954577032105,pre0_mod349_post0,tau_Zero_Flow_Days_sum
7,850,15,rmse,standard,0.15496019310766876,5,0.006432421148865875,pre0_mod349_post0,tau_Zero_Flow_Days_sum
7,850,15,rsq,standard,0.14563603038213227,5,0.044504156124214565,pre0_mod349_post0,tau_Zero_Flow_Days_sum
7,850,18,mae,standard,0.11598485470570737,5,0.005099993159612331,pre0_mod350_post0,tau_Zero_Flow_Days_sum
7,850,18,rmse,standard,0.1556313013897356,5,0.0066162083778442135,pre0_mod350_post0,tau_Zero_Flow_Days_sum
7,850,18,rsq,standard,0.13538709356892625,5,0.041709691266671844,pre0_mod350_post0,tau_Zero_Flow_Days_sum
7,850,21,mae,standard,0.11599670658778588,5,0.004960944013611262,pre0_mod351_post0,tau_Zero_Flow_Days_sum
7,850,21,rmse,standard,0.15533197371601076,5,0.006311701953294426,pre0_mod351_post0,tau_Zero_Flow_Days_sum
7,850,21,rsq,standard,0.14041048496077663,5,0.0455554102305143,pre0_mod351_post0,tau_Zero_Flow_Days_sum
7,850,25,mae,standard,0.11550209916552984,5,0.005306006705894822,pre0_mod352_post0,tau_Zero_Flow_Days_sum
7,850,25,rmse,standard,0.1548862260145191,5,0.006655290284597263,pre0_mod352_post0,tau_Zero_Flow_Days_sum
7,850,25,rsq,standard,0.14719102971295,5,0.04713700088896992,pre0_mod352_post0,tau_Zero_Flow_Days_sum
7,1050,3,mae,standard,0.1169563587686445,5,0.005097953818697222,pre0_mod353_post0,tau_Zero_Flow_Days_sum
7,1050,3,rmse,standard,0.15605330049867178,5,0.005673123611291784,pre0_mod353_post0,tau_Zero_Flow_Days_sum
7,1050,3,rsq,standard,0.13192368798071777,5,0.04054798268664917,pre0_mod353_post0,tau_Zero_Flow_Days_sum
7,1050,6,mae,standard,0.11683669810544538,5,0.005081163277335702,pre0_mod354_post0,tau_Zero_Flow_Days_sum
7,1050,6,rmse,standard,0.15623418529831706,5,0.0060811573852345415,pre0_mod354_post0,tau_Zero_Flow_Days_sum
7,1050,6,rsq,standard,0.13151884404746353,5,0.040988235173159714,pre0_mod354_post0,tau_Zero_Flow_Days_sum
7,1050,9,mae,standard,0.1168233140418036,5,0.004880512931791003,pre0_mod355_post0,tau_Zero_Flow_Days_sum
7,1050,9,rmse,standard,0.15646131025036014,5,0.0059586214097640845,pre0_mod355_post0,tau_Zero_Flow_Days_sum
7,1050,9,rsq,standard,0.1285522673525482,5,0.04209633693311403,pre0_mod355_post0,tau_Zero_Flow_Days_sum
7,1050,12,mae,standard,0.116451284421388,5,0.004995879760523489,pre0_mod356_post0,tau_Zero_Flow_Days_sum
7,1050,12,rmse,standard,0.1560425986709718,5,0.00606312789923204,pre0_mod356_post0,tau_Zero_Flow_Days_sum
7,1050,12,rsq,standard,0.13209829425034986,5,0.041228669301545284,pre0_mod356_post0,tau_Zero_Flow_Days_sum
7,1050,15,mae,standard,0.11537890810390374,5,0.004994911319742808,pre0_mod357_post0,tau_Zero_Flow_Days_sum
7,1050,15,rmse,standard,0.1545296535899611,5,0.006248176131068292,pre0_mod357_post0,tau_Zero_Flow_Days_sum
7,1050,15,rsq,standard,0.14689183622868154,5,0.041632724132485865,pre0_mod357_post0,tau_Zero_Flow_Days_sum
7,1050,18,mae,standard,0.11609791176721529,5,0.005073493518902068,pre0_mod358_post0,tau_Zero_Flow_Days_sum
7,1050,18,rmse,standard,0.1555923311218168,5,0.006463180778611435,pre0_mod358_post0,tau_Zero_Flow_Days_sum
7,1050,18,rsq,standard,0.13729703172714042,5,0.045012710683191556,pre0_mod358_post0,tau_Zero_Flow_Days_sum
7,1050,21,mae,standard,0.11648944954710864,5,0.005329751950820494,pre0_mod359_post0,tau_Zero_Flow_Days_sum
7,1050,21,rmse,standard,0.15556692356597338,5,0.0067654799588416975,pre0_mod359_post0,tau_Zero_Flow_Days_sum
7,1050,21,rsq,standard,0.13901251910184112,5,0.046913205524651655,pre0_mod359_post0,tau_Zero_Flow_Days_sum
7,1050,25,mae,standard,0.1161953130584708,5,0.005337545341938117,pre0_mod360_post0,tau_Zero_Flow_Days_sum
7,1050,25,rmse,standard,0.1555610789115249,5,0.006840016696731416,pre0_mod360_post0,tau_Zero_Flow_Days_sum
7,1050,25,rsq,standard,0.13905875639239249,5,0.047057775738977244,pre0_mod360_post0,tau_Zero_Flow_Days_sum
7,1250,3,mae,standard,0.11727580629680627,5,0.005145651873303809,pre0_mod361_post0,tau_Zero_Flow_Days_sum
7,1250,3,rmse,standard,0.15644931677813562,5,0.006033927693832827,pre0_mod361_post0,tau_Zero_Flow_Days_sum
7,1250,3,rsq,standard,0.12960633818668787,5,0.04383046958812842,pre0_mod361_post0,tau_Zero_Flow_Days_sum
7,1250,6,mae,standard,0.11668168429847037,5,0.005229450798069261,pre0_mod362_post0,tau_Zero_Flow_Days_sum
7,1250,6,rmse,standard,0.1559244118305667,5,0.006016980898521888,pre0_mod362_post0,tau_Zero_Flow_Days_sum
7,1250,6,rsq,standard,0.135110742067518,5,0.045521339153463736,pre0_mod362_post0,tau_Zero_Flow_Days_sum
7,1250,9,mae,standard,0.11678672814929009,5,0.005057821967655172,pre0_mod363_post0,tau_Zero_Flow_Days_sum
7,1250,9,rmse,standard,0.15602627578855285,5,0.005910697168785199,pre0_mod363_post0,tau_Zero_Flow_Days_sum
7,1250,9,rsq,standard,0.13181250430153413,5,0.04228629549484605,pre0_mod363_post0,tau_Zero_Flow_Days_sum
7,1250,12,mae,standard,0.11603270120477661,5,0.005133327440233878,pre0_mod364_post0,tau_Zero_Flow_Days_sum
7,1250,12,rmse,standard,0.1551112556518595,5,0.006197171055557506,pre0_mod364_post0,tau_Zero_Flow_Days_sum
7,1250,12,rsq,standard,0.14241519323139692,5,0.04492389086213021,pre0_mod364_post0,tau_Zero_Flow_Days_sum
7,1250,15,mae,standard,0.11616875998466951,5,0.005312383584916705,pre0_mod365_post0,tau_Zero_Flow_Days_sum
7,1250,15,rmse,standard,0.15575163163543115,5,0.006609862483249644,pre0_mod365_post0,tau_Zero_Flow_Days_sum
7,1250,15,rsq,standard,0.13618893547822827,5,0.04191930343390764,pre0_mod365_post0,tau_Zero_Flow_Days_sum
7,1250,18,mae,standard,0.11608492920394103,5,0.004946173190897487,pre0_mod366_post0,tau_Zero_Flow_Days_sum
7,1250,18,rmse,standard,0.1552420531578734,5,0.006133050251809915,pre0_mod366_post0,tau_Zero_Flow_Days_sum
7,1250,18,rsq,standard,0.1403735053843006,5,0.043270433194148764,pre0_mod366_post0,tau_Zero_Flow_Days_sum
7,1250,21,mae,standard,0.11629942330196466,5,0.0052305559248688425,pre0_mod367_post0,tau_Zero_Flow_Days_sum
7,1250,21,rmse,standard,0.15561987362935636,5,0.00661794439720872,pre0_mod367_post0,tau_Zero_Flow_Days_sum
7,1250,21,rsq,standard,0.13847627435777995,5,0.04468673464309963,pre0_mod367_post0,tau_Zero_Flow_Days_sum
7,1250,25,mae,standard,0.11595646865630879,5,0.005169238434302476,pre0_mod368_post0,tau_Zero_Flow_Days_sum
7,1250,25,rmse,standard,0.15536098648125402,5,0.006682495313998441,pre0_mod368_post0,tau_Zero_Flow_Days_sum
7,1250,25,rsq,standard,0.14114916516833745,5,0.045986428717034525,pre0_mod368_post0,tau_Zero_Flow_Days_sum
7,1450,3,mae,standard,0.11674617464394477,5,0.004731009192792305,pre0_mod369_post0,tau_Zero_Flow_Days_sum
7,1450,3,rmse,standard,0.1562427244359298,5,0.005675119006245141,pre0_mod369_post0,tau_Zero_Flow_Days_sum
7,1450,3,rsq,standard,0.13110301762598592,5,0.04056197928825153,pre0_mod369_post0,tau_Zero_Flow_Days_sum
7,1450,6,mae,standard,0.11736251391871065,5,0.004938146206187358,pre0_mod370_post0,tau_Zero_Flow_Days_sum
7,1450,6,rmse,standard,0.15649383605313863,5,0.006032581574890332,pre0_mod370_post0,tau_Zero_Flow_Days_sum
7,1450,6,rsq,standard,0.12826448063117102,5,0.04183050471985791,pre0_mod370_post0,tau_Zero_Flow_Days_sum
7,1450,9,mae,standard,0.1170217644287252,5,0.0053365520202664045,pre0_mod371_post0,tau_Zero_Flow_Days_sum
7,1450,9,rmse,standard,0.1562210346136887,5,0.006271341158566513,pre0_mod371_post0,tau_Zero_Flow_Days_sum
7,1450,9,rsq,standard,0.13182061550637209,5,0.044456677237288515,pre0_mod371_post0,tau_Zero_Flow_Days_sum
7,1450,12,mae,standard,0.11657099621007354,5,0.0052059456986805015,pre0_mod372_post0,tau_Zero_Flow_Days_sum
7,1450,12,rmse,standard,0.15577914714398394,5,0.0063769108261514185,pre0_mod372_post0,tau_Zero_Flow_Days_sum
7,1450,12,rsq,standard,0.13759307775977955,5,0.04636594964082836,pre0_mod372_post0,tau_Zero_Flow_Days_sum
7,1450,15,mae,standard,0.11602576379350284,5,0.005013265746546147,pre0_mod373_post0,tau_Zero_Flow_Days_sum
7,1450,15,rmse,standard,0.155274096445776,5,0.006232417846867905,pre0_mod373_post0,tau_Zero_Flow_Days_sum
7,1450,15,rsq,standard,0.13935383045198535,5,0.04286520729647075,pre0_mod373_post0,tau_Zero_Flow_Days_sum
7,1450,18,mae,standard,0.11638530359054433,5,0.004975240641509404,pre0_mod374_post0,tau_Zero_Flow_Days_sum
7,1450,18,rmse,standard,0.15539056830005682,5,0.006451446083131874,pre0_mod374_post0,tau_Zero_Flow_Days_sum
7,1450,18,rsq,standard,0.1400204297125799,5,0.04408769420607423,pre0_mod374_post0,tau_Zero_Flow_Days_sum
7,1450,21,mae,standard,0.11576832029996259,5,0.005063037439530657,pre0_mod375_post0,tau_Zero_Flow_Days_sum
7,1450,21,rmse,standard,0.15535631761503352,5,0.006488709720665551,pre0_mod375_post0,tau_Zero_Flow_Days_sum
7,1450,21,rsq,standard,0.13882027827882787,5,0.04428525274151815,pre0_mod375_post0,tau_Zero_Flow_Days_sum
7,1450,25,mae,standard,0.11613786386006646,5,0.005302440331793609,pre0_mod376_post0,tau_Zero_Flow_Days_sum
7,1450,25,rmse,standard,0.15541248178367842,5,0.006751397677748578,pre0_mod376_post0,tau_Zero_Flow_Days_sum
7,1450,25,rsq,standard,0.13987272797385406,5,0.0456002025354524,pre0_mod376_post0,tau_Zero_Flow_Days_sum
7,1650,3,mae,standard,0.11699684411791081,5,0.005326671310622212,pre0_mod377_post0,tau_Zero_Flow_Days_sum
7,1650,3,rmse,standard,0.1560365681907738,5,0.006069664144281108,pre0_mod377_post0,tau_Zero_Flow_Days_sum
7,1650,3,rsq,standard,0.13319800706517623,5,0.043553214290383564,pre0_mod377_post0,tau_Zero_Flow_Days_sum
7,1650,6,mae,standard,0.11707317065025644,5,0.00513182020823886,pre0_mod378_post0,tau_Zero_Flow_Days_sum
7,1650,6,rmse,standard,0.156142466264011,5,0.005838667299480386,pre0_mod378_post0,tau_Zero_Flow_Days_sum
7,1650,6,rsq,standard,0.13275098056206824,5,0.043995577278413245,pre0_mod378_post0,tau_Zero_Flow_Days_sum
7,1650,9,mae,standard,0.11667927926250199,5,0.0051537410773171985,pre0_mod379_post0,tau_Zero_Flow_Days_sum
7,1650,9,rmse,standard,0.15600161086750453,5,0.005959172713419259,pre0_mod379_post0,tau_Zero_Flow_Days_sum
7,1650,9,rsq,standard,0.13187054266546988,5,0.04244514816123814,pre0_mod379_post0,tau_Zero_Flow_Days_sum
7,1650,12,mae,standard,0.11665718643012561,5,0.005208072535179709,pre0_mod380_post0,tau_Zero_Flow_Days_sum
7,1650,12,rmse,standard,0.15578932982409935,5,0.006439955432349567,pre0_mod380_post0,tau_Zero_Flow_Days_sum
7,1650,12,rsq,standard,0.1353082305843843,5,0.04268780606259028,pre0_mod380_post0,tau_Zero_Flow_Days_sum
7,1650,15,mae,standard,0.1159601203864353,5,0.005035050926333086,pre0_mod381_post0,tau_Zero_Flow_Days_sum
7,1650,15,rmse,standard,0.1553771587759794,5,0.0062554652295358695,pre0_mod381_post0,tau_Zero_Flow_Days_sum
7,1650,15,rsq,standard,0.13875456461161445,5,0.04303986821097837,pre0_mod381_post0,tau_Zero_Flow_Days_sum
7,1650,18,mae,standard,0.11571596325095646,5,0.005321455543741885,pre0_mod382_post0,tau_Zero_Flow_Days_sum
7,1650,18,rmse,standard,0.15477598278411453,5,0.006508018310380032,pre0_mod382_post0,tau_Zero_Flow_Days_sum
7,1650,18,rsq,standard,0.14709116965032837,5,0.04670446435370538,pre0_mod382_post0,tau_Zero_Flow_Days_sum
7,1650,21,mae,standard,0.11599726924768776,5,0.004864065449674028,pre0_mod383_post0,tau_Zero_Flow_Days_sum
7,1650,21,rmse,standard,0.15529347703555013,5,0.00629167757136807,pre0_mod383_post0,tau_Zero_Flow_Days_sum
7,1650,21,rsq,standard,0.139489666071151,5,0.04184605313915304,pre0_mod383_post0,tau_Zero_Flow_Days_sum
7,1650,25,mae,standard,0.1161051232169978,5,0.005222080814889515,pre0_mod384_post0,tau_Zero_Flow_Days_sum
7,1650,25,rmse,standard,0.15527636950162033,5,0.006579757956378613,pre0_mod384_post0,tau_Zero_Flow_Days_sum
7,1650,25,rsq,standard,0.1416269095871875,5,0.04666109202689851,pre0_mod384_post0,tau_Zero_Flow_Days_sum
8,250,3,mae,standard,0.11729090204202064,5,0.005456367358405187,pre0_mod385_post0,tau_Zero_Flow_Days_sum
8,250,3,rmse,standard,0.1566113823503877,5,0.00619278965812528,pre0_mod385_post0,tau_Zero_Flow_Days_sum
8,250,3,rsq,standard,0.12846279646607947,5,0.041521535254476154,pre0_mod385_post0,tau_Zero_Flow_Days_sum
8,250,6,mae,standard,0.11658886171632746,5,0.005019766414116979,pre0_mod386_post0,tau_Zero_Flow_Days_sum
8,250,6,rmse,standard,0.15604844419346672,5,0.006216716715902918,pre0_mod386_post0,tau_Zero_Flow_Days_sum
8,250,6,rsq,standard,0.1324059081825087,5,0.03849108980457825,pre0_mod386_post0,tau_Zero_Flow_Days_sum
8,250,9,mae,standard,0.11765977189663532,5,0.005054225861501925,pre0_mod387_post0,tau_Zero_Flow_Days_sum
8,250,9,rmse,standard,0.1565630181781359,5,0.005879747250514008,pre0_mod387_post0,tau_Zero_Flow_Days_sum
8,250,9,rsq,standard,0.1260839864491735,5,0.038620238110119574,pre0_mod387_post0,tau_Zero_Flow_Days_sum
8,250,12,mae,standard,0.11600286681043143,5,0.005430349103679506,pre0_mod388_post0,tau_Zero_Flow_Days_sum
8,250,12,rmse,standard,0.15567654093741545,5,0.005659950841976191,pre0_mod388_post0,tau_Zero_Flow_Days_sum
8,250,12,rsq,standard,0.1352933076991984,5,0.04271888135196893,pre0_mod388_post0,tau_Zero_Flow_Days_sum
8,250,15,mae,standard,0.11683905048948773,5,0.005213880385772957,pre0_mod389_post0,tau_Zero_Flow_Days_sum
8,250,15,rmse,standard,0.15712606225176895,5,0.006270238250550641,pre0_mod389_post0,tau_Zero_Flow_Days_sum
8,250,15,rsq,standard,0.12449238147815504,5,0.04464591646742854,pre0_mod389_post0,tau_Zero_Flow_Days_sum
8,250,18,mae,standard,0.11623986488244775,5,0.00507509391120559,pre0_mod390_post0,tau_Zero_Flow_Days_sum
8,250,18,rmse,standard,0.1551718052504094,5,0.006476873214195212,pre0_mod390_post0,tau_Zero_Flow_Days_sum
8,250,18,rsq,standard,0.14120301414251674,5,0.039853713902561316,pre0_mod390_post0,tau_Zero_Flow_Days_sum
8,250,21,mae,standard,0.11608947344557315,5,0.005327839674226057,pre0_mod391_post0,tau_Zero_Flow_Days_sum
8,250,21,rmse,standard,0.1547373498803227,5,0.006478293679794571,pre0_mod391_post0,tau_Zero_Flow_Days_sum
8,250,21,rsq,standard,0.14902328721566505,5,0.04821743061656951,pre0_mod391_post0,tau_Zero_Flow_Days_sum
8,250,25,mae,standard,0.11593560655312163,5,0.005004202885778032,pre0_mod392_post0,tau_Zero_Flow_Days_sum
8,250,25,rmse,standard,0.15494787356954956,5,0.0066083834878611835,pre0_mod392_post0,tau_Zero_Flow_Days_sum
8,250,25,rsq,standard,0.14759651907185084,5,0.047334314056945534,pre0_mod392_post0,tau_Zero_Flow_Days_sum
8,450,3,mae,standard,0.11745552512390572,5,0.005261313821858787,pre0_mod393_post0,tau_Zero_Flow_Days_sum
8,450,3,rmse,standard,0.1571230352555126,5,0.005862050663598431,pre0_mod393_post0,tau_Zero_Flow_Days_sum
8,450,3,rsq,standard,0.12756170947233994,5,0.04494654373338885,pre0_mod393_post0,tau_Zero_Flow_Days_sum
8,450,6,mae,standard,0.11750750847718003,5,0.005109958226689547,pre0_mod394_post0,tau_Zero_Flow_Days_sum
8,450,6,rmse,standard,0.15662535806048358,5,0.006112924278737735,pre0_mod394_post0,tau_Zero_Flow_Days_sum
8,450,6,rsq,standard,0.12762635650019552,5,0.039858046276520294,pre0_mod394_post0,tau_Zero_Flow_Days_sum
8,450,9,mae,standard,0.11668052593794667,5,0.0048232272922954554,pre0_mod395_post0,tau_Zero_Flow_Days_sum
8,450,9,rmse,standard,0.15535083874359562,5,0.005989946833883202,pre0_mod395_post0,tau_Zero_Flow_Days_sum
8,450,9,rsq,standard,0.14026842221356828,5,0.04160743303224998,pre0_mod395_post0,tau_Zero_Flow_Days_sum
8,450,12,mae,standard,0.11692651641327649,5,0.005374532379935906,pre0_mod396_post0,tau_Zero_Flow_Days_sum
8,450,12,rmse,standard,0.15559283166598792,5,0.00646001841910701,pre0_mod396_post0,tau_Zero_Flow_Days_sum
8,450,12,rsq,standard,0.13836986459239672,5,0.0437693942425189,pre0_mod396_post0,tau_Zero_Flow_Days_sum
8,450,15,mae,standard,0.1167113660798284,5,0.005378842038785238,pre0_mod397_post0,tau_Zero_Flow_Days_sum
